Year,Month,YearMonth,Country,GenreName,Revenue,InvoiceCount,UniqueCustomers
2023,4,2023-04,USA,Blues,84.48999999999991,36,33
2023,4,2023-04,USA,Bossa Nova,2.38,2,2
2023,4,2023-04,USA,Classical,22.610000000000003,12,11
2023,4,2023-04,USA,Comedy,32.059999999999995,5,5
2023,4,2023-04,USA,Drama,34.349999999999994,12,12
2023,4,2023-04,USA,Easy Listening,8.329999999999998,4,4
2023,4,2023-04,USA,Electronica/Dance,17.849999999999998,7,6
2023,4,2023-04,USA,Heavy Metal,10.709999999999997,5,5
2023,4,2023-04,USA,Hip Hop/Rap,2.38,2,2
2023,4,2023-04,USA,Jazz,44.02999999999999,23,22
2023,4,2023-04,USA,Latin,151.7099999999998,63,62
2023,4,2023-04,USA,Metal,182.06999999999974,73,67
2023,4,2023-04,USA,Pop,28.56000000000001,14,12
2023,4,2023-04,USA,R&B/Soul,26.180000000000007,12,12
2023,4,2023-04,USA,Reggae,19.04,10,10
2023,4,2023-04,USA,Rock,497.41999999999916,160,145
2023,4,2023-04,USA,Rock And Roll,1.19,1,1
2023,4,2023-04,USA,Science Fiction,20.609999999999996,5,4
2023,4,2023-04,USA,Soundtrack,3.57,3,3
2023,4,2023-04,USA,TV Shows,50.37999999999999,16,16
2023,4,2023-04,USA,World,24.990000000000006,11,10
2023,4,2023-04,United Kingdom,Alternative,1.19,1,1
2023,4,2023-04,United Kingdom,Alternative & Punk,39.269999999999996,15,12
2023,4,2023-04,United Kingdom,Blues,13.089999999999996,6,6
2023,4,2023-04,United Kingdom,Bossa Nova,8.329999999999998,3,2
2023,4,2023-04,United Kingdom,Classical,7.139999999999999,3,3
2023,4,2023-04,United Kingdom,Comedy,2.29,1,1
2023,4,2023-04,United Kingdom,Drama,16.029999999999998,6,5
2023,4,2023-04,United Kingdom,Easy Listening,1.19,1,1
2023,4,2023-04,United Kingdom,Electronica/Dance,9.519999999999998,3,3
2023,4,2023-04,United Kingdom,Heavy Metal,2.38,2,2
2023,4,2023-04,United Kingdom,Jazz,19.04,7,6
2023,4,2023-04,United Kingdom,Latin,32.13000000000001,16,14
2023,4,2023-04,United Kingdom,Metal,35.7,14,12
2023,4,2023-04,United Kingdom,Pop,11.899999999999997,6,5
2023,4,2023-04,United Kingdom,R&B/Soul,9.519999999999998,6,5
2023,4,2023-04,United Kingdom,Reggae,7.139999999999999,2,2
2023,4,2023-04,United Kingdom,Rock,104.71999999999987,35,32
2023,4,2023-04,United Kingdom,Sci Fi & Fantasy,4.58,1,1
2023,4,2023-04,United Kingdom,Soundtrack,1.19,1,1
2023,4,2023-04,United Kingdom,TV Shows,36.63999999999999,7,6
2023,4,2023-04,United Kingdom,World,5.949999999999999,2,2
2023,5,2023-05,Argentina,Alternative & Punk,9.519999999999998,6,6
2023,5,2023-05,Argentina,Blues,5.949999999999999,2,2
2023,5,2023-05,Argentina,Classical,3.57,2,2
2023,5,2023-05,Argentina,Hip Hop/Rap,2.38,1,1
2023,5,2023-05,Argentina,Jazz,4.76,1,1
2023,5,2023-05,Argentina,Latin,2.38,2,2
2023,5,2023-05,Argentina,Metal,16.659999999999997,8,7
2023,5,2023-05,Argentina,Pop,5.949999999999999,2,2
2023,5,2023-05,Argentina,Reggae,1.19,1,1
2023,5,2023-05,Argentina,Rock,34.510000000000005,13,12
2023,5,2023-05,Argentina,Sci Fi & Fantasy,13.739999999999998,2,1
2023,5,2023-05,Argentina,Science Fiction,18.319999999999997,2,1
2023,5,2023-05,Argentina,Soundtrack,1.19,1,1
2023,5,2023-05,Argentina,World,1.19,1,1
2023,5,2023-05,Australia,Alternative & Punk,26.180000000000007,10,10
2023,5,2023-05,Australia,Blues,7.139999999999999,3,2
2023,5,2023-05,Australia,Classical,2.38,2,2
2023,5,2023-05,Australia,Comedy,11.45,1,1
2023,5,2023-05,Australia,Heavy Metal,1.19,1,1
2023,5,2023-05,Australia,Jazz,1.19,1,1
2023,5,2023-05,Australia,Latin,5.949999999999999,4,4
2023,5,2023-05,Australia,Metal,10.709999999999997,6,6
2023,5,2023-05,Australia,R&B/Soul,1.19,1,1
2023,5,2023-05,Australia,Rock,36.89,13,11
2023,5,2023-05,Australia,Soundtrack,1.19,1,1
2023,5,2023-05,Australia,TV Shows,20.609999999999996,3,2
2023,5,2023-05,Austria,Alternative & Punk,2.38,2,2
2023,5,2023-05,Austria,Blues,5.949999999999999,3,3
2023,5,2023-05,Austria,Latin,1.19,1,1
2023,5,2023-05,Austria,Metal,5.949999999999999,2,2
2023,5,2023-05,Austria,Rock,26.180000000000007,5,5
2023,5,2023-05,Belgium,Alternative & Punk,20.23,5,4
2023,5,2023-05,Belgium,Blues,5.949999999999999,1,1
2023,5,2023-05,Belgium,Hip Hop/Rap,3.57,1,1
2023,5,2023-05,Belgium,Jazz,2.38,2,2
2023,5,2023-05,Belgium,Latin,5.949999999999999,2,2
2023,5,2023-05,Belgium,Metal,3.57,2,2
2023,5,2023-05,Belgium,Opera,1.19,1,1
2023,5,2023-05,Belgium,Pop,1.19,1,1
2023,5,2023-05,Belgium,R&B/Soul,3.57,1,1
2023,5,2023-05,Belgium,Rock,20.23,10,9
2023,5,2023-05,Belgium,Soundtrack,1.19,1,1
2023,5,2023-05,Belgium,World,2.38,1,1
2023,5,2023-05,Brazil,Alternative,2.38,2,2
2023,5,2023-05,Brazil,Alternative & Punk,67.82999999999994,26,24
2023,5,2023-05,Brazil,Blues,42.83999999999999,13,11
2023,5,2023-05,Brazil,Bossa Nova,9.519999999999998,4,3
2023,5,2023-05,Brazil,Classical,3.57,3,3
2023,5,2023-05,Brazil,Comedy,2.29,1,1
2023,5,2023-05,Brazil,Drama,13.739999999999998,5,5
2023,5,2023-05,Brazil,Easy Listening,2.38,1,1
2023,5,2023-05,Brazil,Electronica/Dance,1.19,1,1
2023,5,2023-05,Brazil,Heavy Metal,1.19,1,1
2023,5,2023-05,Brazil,Jazz,27.370000000000008,9,8
2023,5,2023-05,Brazil,Latin,61.87999999999995,28,26
2023,5,2023-05,Brazil,Metal,77.34999999999992,26,25
2023,5,2023-05,Brazil,Pop,13.089999999999996,8,7
2023,5,2023-05,Brazil,R&B/Soul,11.899999999999997,6,6
2023,5,2023-05,Brazil,Reggae,4.76,4,3
2023,5,2023-05,Brazil,Rock,198.5199999999997,57,48
2023,5,2023-05,Brazil,Rock And Roll,4.76,1,1
2023,5,2023-05,Brazil,Sci Fi & Fantasy,6.87,2,2
2023,5,2023-05,Brazil,Science Fiction,2.29,1,1
2023,5,2023-05,Brazil,Soundtrack,1.19,1,1
2023,5,2023-05,Brazil,TV Shows,9.16,3,3
2023,5,2023-05,Canada,Alternative,3.57,3,3
2023,5,2023-05,Canada,Alternative & Punk,70.20999999999994,29,25
2023,5,2023-05,Canada,Blues,47.59999999999998,25,20
2023,5,2023-05,Canada,Classical,9.519999999999998,3,3
2023,5,2023-05,Canada,Comedy,2.29,1,1
2023,5,2023-05,Canada,Drama,9.16,3,3
2023,5,2023-05,Canada,Easy Listening,5.949999999999999,3,3
2023,5,2023-05,Canada,Electronica/Dance,15.469999999999995,7,7
2023,5,2023-05,Canada,Heavy Metal,3.57,3,3
2023,5,2023-05,Canada,Hip Hop/Rap,8.329999999999998,3,3
2023,5,2023-05,Canada,Jazz,20.23,12,12
2023,5,2023-05,Canada,Latin,94.00999999999989,43,39
2023,5,2023-05,Canada,Metal,76.15999999999993,37,33
2023,5,2023-05,Canada,Pop,27.370000000000008,14,13
2023,5,2023-05,Canada,R&B/Soul,10.709999999999997,5,4
2023,5,2023-05,Canada,Reggae,10.709999999999997,6,6
2023,5,2023-05,Canada,Rock,283.2199999999996,86,68
2023,5,2023-05,Canada,Rock And Roll,1.19,1,1
2023,5,2023-05,Canada,Sci Fi & Fantasy,22.899999999999995,4,4
2023,5,2023-05,Canada,Science Fiction,2.29,1,1
2023,5,2023-05,Canada,Soundtrack,16.659999999999997,6,6
2023,5,2023-05,Canada,TV Shows,29.769999999999992,6,5
2023,5,2023-05,Canada,World,2.38,1,1
2023,5,2023-05,Chile,Alternative & Punk,3.57,3,3
2023,5,2023-05,Chile,Blues,4.76,2,2
2023,5,2023-05,Chile,Drama,2.29,1,1
2023,5,2023-05,Chile,Jazz,9.519999999999998,2,2
2023,5,2023-05,Chile,Latin,14.279999999999996,5,4
2023,5,2023-05,Chile,Metal,2.38,2,2
2023,5,2023-05,Chile,Pop,2.38,1,1
2023,5,2023-05,Chile,R&B/Soul,2.38,1,1
2023,5,2023-05,Chile,Reggae,3.57,3,2
2023,5,2023-05,Chile,Rock,11.899999999999997,6,6
2023,5,2023-05,Chile,Rock And Roll,1.19,1,1
2023,5,2023-05,Chile,TV Shows,11.45,1,1
2023,5,2023-05,Colombia,Alternative & Punk,1.19,1,1
2023,5,2023-05,Colombia,Blues,1.19,1,1
2023,5,2023-05,Colombia,Comedy,2.29,1,1
2023,5,2023-05,Colombia,Drama,2.29,1,1
2023,5,2023-05,Colombia,Jazz,3.57,1,1
2023,5,2023-05,Colombia,Latin,4.76,2,2
2023,5,2023-05,Colombia,R&B/Soul,2.38,1,1
2023,5,2023-05,Colombia,Reggae,4.76,1,1
2023,5,2023-05,Colombia,Rock,14.279999999999996,4,4
2023,5,2023-05,Colombia,TV Shows,2.29,1,1
2023,5,2023-05,Czech Republic,Alternative,2.38,2,2
2023,5,2023-05,Czech Republic,Alternative & Punk,57.11999999999996,20,16
2023,5,2023-05,Czech Republic,Blues,26.180000000000007,13,9
2023,5,2023-05,Czech Republic,Classical,1.19,1,1
2023,5,2023-05,Czech Republic,Drama,2.29,1,1
2023,5,2023-05,Czech Republic,Easy Listening,1.19,1,1
2023,5,2023-05,Czech Republic,Heavy Metal,1.19,1,1
2023,5,2023-05,Czech Republic,Jazz,4.76,3,3
2023,5,2023-05,Czech Republic,Latin,41.64999999999999,17,16
2023,5,2023-05,Czech Republic,Metal,63.06999999999995,19,15
2023,5,2023-05,Czech Republic,Pop,19.04,8,7
2023,5,2023-05,Czech Republic,R&B/Soul,7.139999999999999,4,4
2023,5,2023-05,Czech Republic,Reggae,11.899999999999997,4,4
2023,5,2023-05,Czech Republic,Rock,137.2399999999998,40,33
2023,5,2023-05,Czech Republic,Rock And Roll,1.19,1,1
2023,5,2023-05,Czech Republic,Sci Fi & Fantasy,6.87,2,2
2023,5,2023-05,Czech Republic,Soundtrack,1.19,1,1
2023,5,2023-05,Czech Republic,TV Shows,4.58,2,2
2023,5,2023-05,Czech Republic,World,1.19,1,1
2023,5,2023-05,Denmark,Alternative & Punk,8.329999999999998,3,3
2023,5,2023-05,Denmark,Classical,5.949999999999999,3,2
2023,5,2023-05,Denmark,Easy Listening,2.38,2,2
2023,5,2023-05,Denmark,Latin,9.519999999999998,4,3
2023,5,2023-05,Denmark,Metal,7.139999999999999,3,3
2023,5,2023-05,Denmark,Rock,27.370000000000008,6,6
2023,5,2023-05,Denmark,Sci Fi & Fantasy,2.29,1,1
2023,5,2023-05,Denmark,World,3.57,2,1
2023,5,2023-05,Finland,Alternative & Punk,13.089999999999996,6,6
2023,5,2023-05,Finland,Blues,4.76,2,2
2023,5,2023-05,Finland,Hip Hop/Rap,8.329999999999998,2,2
2023,5,2023-05,Finland,Jazz,2.38,1,1
2023,5,2023-05,Finland,Latin,2.38,2,2
2023,5,2023-05,Finland,Metal,5.949999999999999,3,2
2023,5,2023-05,Finland,Pop,1.19,1,1
2023,5,2023-05,Finland,Rock,35.7,9,8
2023,5,2023-05,France,Alternative,2.38,2,2
2023,5,2023-05,France,Alternative & Punk,58.30999999999996,24,22
2023,5,2023-05,France,Blues,34.510000000000005,13,13
2023,5,2023-05,France,Bossa Nova,1.19,1,1
2023,5,2023-05,France,Classical,7.139999999999999,3,3
2023,5,2023-05,France,Comedy,29.769999999999992,4,3
2023,5,2023-05,France,Drama,2.29,1,1
2023,5,2023-05,France,Easy Listening,1.19,1,1
2023,5,2023-05,France,Electronica/Dance,3.57,3,3
2023,5,2023-05,France,Heavy Metal,2.38,2,2
2023,5,2023-05,France,Hip Hop/Rap,1.19,1,1
2023,5,2023-05,France,Jazz,11.899999999999997,7,7
2023,5,2023-05,France,Latin,57.11999999999996,27,24
2023,5,2023-05,France,Metal,55.929999999999964,26,23
2023,5,2023-05,France,Pop,32.13000000000001,13,11
2023,5,2023-05,France,R&B/Soul,13.089999999999996,6,6
2023,5,2023-05,France,Reggae,9.519999999999998,6,6
2023,5,2023-05,France,Rock,196.3499999999997,61,52
2023,5,2023-05,France,Rock And Roll,2.38,1,1
2023,5,2023-05,France,Sci Fi & Fantasy,13.739999999999998,3,2
2023,5,2023-05,France,Science Fiction,11.45,2,2
2023,5,2023-05,France,Soundtrack,11.899999999999997,3,2
2023,5,2023-05,France,TV Shows,34.349999999999994,7,6
2023,5,2023-05,France,World,7.139999999999999,5,5
2023,5,2023-05,Germany,Alternative,1.19,1,1
2023,5,2023-05,Germany,Alternative & Punk,78.53999999999992,29,26
2023,5,2023-05,Germany,Blues,26.180000000000007,10,9
2023,5,2023-05,Germany,Classical,2.38,2,2
2023,5,2023-05,Germany,Drama,13.739999999999998,4,4
2023,5,2023-05,Germany,Electronica/Dance,1.19,1,1
2023,5,2023-05,Germany,Hip Hop/Rap,1.19,1,1
2023,5,2023-05,Germany,Jazz,11.899999999999997,6,6
2023,5,2023-05,Germany,Latin,30.940000000000012,14,13
2023,5,2023-05,Germany,Metal,30.940000000000012,17,15
2023,5,2023-05,Germany,Pop,13.089999999999996,6,4
2023,5,2023-05,Germany,Reggae,32.13000000000001,12,10
2023,5,2023-05,Germany,Rock,145.9699999999998,41,37
2023,5,2023-05,Germany,Rock And Roll,1.19,1,1
2023,5,2023-05,Germany,Sci Fi & Fantasy,9.16,3,3
2023,5,2023-05,Germany,Science Fiction,2.29,1,1
2023,5,2023-05,Germany,TV Shows,25.189999999999994,5,5
2023,5,2023-05,Hungary,Alternative & Punk,21.42,9,7
2023,5,2023-05,Hungary,Blues,8.329999999999998,3,3
2023,5,2023-05,Hungary,Comedy,2.29,1,1
2023,5,2023-05,Hungary,Easy Listening,1.19,1,1
2023,5,2023-05,Hungary,Jazz,2.38,1,1
2023,5,2023-05,Hungary,Latin,7.139999999999999,4,4
2023,5,2023-05,Hungary,Metal,16.659999999999997,7,6
2023,5,2023-05,Hungary,R&B/Soul,9.519999999999998,3,3
2023,5,2023-05,Hungary,Rock,24.990000000000006,10,9
2023,5,2023-05,Hungary,TV Shows,9.16,2,2
2023,5,2023-05,India,Alternative & Punk,27.370000000000008,11,10
2023,5,2023-05,India,Blues,16.659999999999997,10,8
2023,5,2023-05,India,Bossa Nova,2.38,1,1
2023,5,2023-05,India,Classical,2.38,2,2
2023,5,2023-05,India,Comedy,6.87,2,1
2023,5,2023-05,India,Drama,29.769999999999992,5,4
2023,5,2023-05,India,Easy Listening,1.19,1,1
2023,5,2023-05,India,Jazz,10.709999999999997,4,4
2023,5,2023-05,India,Latin,38.08,16,14
2023,5,2023-05,India,Metal,35.7,15,14
2023,5,2023-05,India,Pop,7.139999999999999,4,4
2023,5,2023-05,India,R&B/Soul,14.279999999999996,4,3
2023,5,2023-05,India,Reggae,7.139999999999999,3,3
2023,5,2023-05,India,Rock,94.00999999999989,28,22
2023,5,2023-05,India,Sci Fi & Fantasy,20.609999999999996,3,2
2023,5,2023-05,India,Soundtrack,3.57,2,2
2023,5,2023-05,India,World,1.19,1,1
2023,5,2023-05,Ireland,Alternative,2.38,1,1
2023,5,2023-05,Ireland,Alternative & Punk,15.469999999999995,6,6
2023,5,2023-05,Ireland,Blues,7.139999999999999,3,3
2023,5,2023-05,Ireland,Hip Hop/Rap,1.19,1,1
2023,5,2023-05,Ireland,Jazz,3.57,3,3
2023,5,2023-05,Ireland,Latin,10.709999999999997,6,6
2023,5,2023-05,Ireland,Metal,19.04,6,6
2023,5,2023-05,Ireland,Pop,2.38,1,1
2023,5,2023-05,Ireland,R&B/Soul,5.949999999999999,2,2
2023,5,2023-05,Ireland,Reggae,1.19,1,1
2023,5,2023-05,Ireland,Rock,40.459999999999994,13,13
2023,5,2023-05,Ireland,Sci Fi & Fantasy,2.29,1,1
2023,5,2023-05,Ireland,TV Shows,2.29,1,1
2023,5,2023-05,Ireland,World,1.19,1,1
2023,5,2023-05,Italy,Alternative & Punk,4.76,3,3
2023,5,2023-05,Italy,Blues,3.57,3,3
2023,5,2023-05,Italy,Drama,11.45,3,2
2023,5,2023-05,Italy,Easy Listening,1.19,1,1
2023,5,2023-05,Italy,Latin,11.899999999999997,5,5
2023,5,2023-05,Italy,Metal,14.279999999999996,6,6
2023,5,2023-05,Italy,Pop,2.38,1,1
2023,5,2023-05,Italy,R&B/Soul,2.38,2,2
2023,5,2023-05,Italy,Reggae,5.949999999999999,3,3
2023,5,2023-05,Italy,Rock,24.990000000000006,9,9
2023,5,2023-05,Italy,Soundtrack,1.19,1,1
2023,5,2023-05,Italy,TV Shows,4.58,1,1
2023,5,2023-05,Italy,World,1.19,1,1
2023,5,2023-05,Japan,Alternative & Punk,5.949999999999999,1,1
2023,5,2023-05,Japan,Rock,4.76,1,1
2023,5,2023-05,Mexico,Alternative & Punk,1.19,1,1
2023,5,2023-05,Mexico,Metal,3.57,1,1
2023,5,2023-05,Mexico,Rock,5.949999999999999,2,2
2023,5,2023-05,Netherlands,Alternative & Punk,3.57,3,3
2023,5,2023-05,Netherlands,Comedy,2.29,1,1
2023,5,2023-05,Netherlands,Jazz,7.139999999999999,2,1
2023,5,2023-05,Netherlands,Latin,10.709999999999997,4,4
2023,5,2023-05,Netherlands,Metal,11.899999999999997,3,3
2023,5,2023-05,Netherlands,Rock,11.899999999999997,5,5
2023,5,2023-05,Netherlands,Sci Fi & Fantasy,4.58,2,2
2023,5,2023-05,Netherlands,TV Shows,20.609999999999996,2,2
2023,5,2023-05,Netherlands,World,9.519999999999998,3,2
2023,5,2023-05,Norway,Alternative & Punk,7.139999999999999,3,3
2023,5,2023-05,Norway,Blues,7.139999999999999,3,2
2023,5,2023-05,Norway,Comedy,13.739999999999998,1,1
2023,5,2023-05,Norway,Jazz,2.38,2,2
2023,5,2023-05,Norway,Latin,15.469999999999995,5,5
2023,5,2023-05,Norway,Metal,16.659999999999997,8,7
2023,5,2023-05,Norway,Opera,1.19,1,1
2023,5,2023-05,Norway,Pop,1.19,1,1
2023,5,2023-05,Norway,Reggae,3.57,1,1
2023,5,2023-05,Norway,Rock,48.38999999999998,13,11
2023,5,2023-05,Norway,TV Shows,2.29,1,1
2023,5,2023-05,Poland,Blues,1.19,1,1
2023,5,2023-05,Poland,Classical,2.38,1,1
2023,5,2023-05,Poland,Electronica/Dance,1.19,1,1
2023,5,2023-05,Poland,Latin,5.949999999999999,3,2
2023,5,2023-05,Poland,Metal,13.089999999999996,3,3
2023,5,2023-05,Poland,Reggae,2.38,2,2
2023,5,2023-05,Poland,Rock,16.659999999999997,5,4
2023,5,2023-05,Poland,Rock And Roll,1.19,1,1
2023,5,2023-05,Poland,Sci Fi & Fantasy,4.58,2,2
2023,5,2023-05,Poland,Soundtrack,1.19,1,1
2023,5,2023-05,Portugal,Alternative & Punk,27.370000000000008,9,9
2023,5,2023-05,Portugal,Blues,16.659999999999997,9,8
2023,5,2023-05,Portugal,Bossa Nova,1.19,1,1
2023,5,2023-05,Portugal,Electronica/Dance,1.19,1,1
2023,5,2023-05,Portugal,Heavy Metal,1.19,1,1
2023,5,2023-05,Portugal,Hip Hop/Rap,4.76,1,1
2023,5,2023-05,Portugal,Jazz,13.089999999999996,5,5
2023,5,2023-05,Portugal,Latin,14.279999999999996,7,7
2023,5,2023-05,Portugal,Metal,15.469999999999995,8,8
2023,5,2023-05,Portugal,Pop,2.38,2,2
2023,5,2023-05,Portugal,R&B/Soul,9.519999999999998,5,5
2023,5,2023-05,Portugal,Reggae,1.19,1,1
2023,5,2023-05,Portugal,Rock,69.01999999999994,21,18
2023,5,2023-05,Portugal,Sci Fi & Fantasy,6.87,2,1
2023,5,2023-05,Portugal,TV Shows,22.899999999999995,3,2
2023,5,2023-05,Spain,Alternative,1.19,1,1
2023,5,2023-05,Spain,Alternative & Punk,35.7,12,9
2023,5,2023-05,Spain,Blues,7.139999999999999,4,4
2023,5,2023-05,Spain,Easy Listening,3.57,1,1
2023,5,2023-05,Spain,Hip Hop/Rap,3.57,2,2
2023,5,2023-05,Spain,Latin,15.469999999999995,9,7
2023,5,2023-05,Spain,Metal,14.279999999999996,5,4
2023,5,2023-05,Spain,Pop,14.279999999999996,6,4
2023,5,2023-05,Spain,R&B/Soul,8.329999999999998,3,3
2023,5,2023-05,Spain,Reggae,8.329999999999998,3,3
2023,5,2023-05,Spain,Rock,47.59999999999998,15,13
2023,5,2023-05,Spain,Rock And Roll,1.19,1,1
2023,5,2023-05,Spain,Soundtrack,1.19,1,1
2023,5,2023-05,Spain,TV Shows,2.29,1,1
2023,5,2023-05,Spain,World,1.19,1,1
2023,5,2023-05,Sweden,Alternative & Punk,5.949999999999999,4,4
2023,5,2023-05,Sweden,Blues,4.76,3,3
2023,5,2023-05,Sweden,Bossa Nova,3.57,1,1
2023,5,2023-05,Sweden,Classical,5.949999999999999,1,1
2023,5,2023-05,Sweden,Jazz,5.949999999999999,2,2
2023,5,2023-05,Sweden,Latin,8.329999999999998,4,4
2023,5,2023-05,Sweden,Metal,5.949999999999999,4,4
2023,5,2023-05,Sweden,R&B/Soul,2.38,2,2
2023,5,2023-05,Sweden,Rock,14.279999999999996,8,8
2023,5,2023-05,Sweden,Sci Fi & Fantasy,2.29,1,1
2023,5,2023-05,Sweden,Soundtrack,2.38,1,1
2023,5,2023-05,Sweden,TV Shows,6.87,1,1
2023,5,2023-05,Sweden,World,1.19,1,1
2023,5,2023-05,USA,Alternative,9.519999999999998,8,8
2023,5,2023-05,USA,Alternative & Punk,171.35999999999976,78,73
2023,5,2023-05,USA,Blues,107.09999999999987,48,41
2023,5,2023-05,USA,Classical,30.940000000000012,16,15
2023,5,2023-05,USA,Comedy,29.46999999999999,11,9
2023,5,2023-05,USA,Drama,18.319999999999997,6,6
2023,5,2023-05,USA,Easy Listening,16.659999999999997,7,7
2023,5,2023-05,USA,Electronica/Dance,23.800000000000004,9,8
2023,5,2023-05,USA,Heavy Metal,5.949999999999999,4,4
2023,5,2023-05,USA,Hip Hop/Rap,9.519999999999998,5,4
2023,5,2023-05,USA,Jazz,54.73999999999997,24,23
2023,5,2023-05,USA,Latin,164.40999999999977,80,72
2023,5,2023-05,USA,Metal,240.17999999999964,104,92
2023,5,2023-05,USA,Opera,2.38,2,2
2023,5,2023-05,USA,Pop,20.23,11,10
2023,5,2023-05,USA,R&B/Soul,60.689999999999955,24,20
2023,5,2023-05,USA,Reggae,40.059999999999995,18,18
2023,5,2023-05,USA,Rock,604.9000000000034,176,156
2023,5,2023-05,USA,Rock And Roll,1.19,1,1
2023,5,2023-05,USA,Sci Fi & Fantasy,25.189999999999994,8,7
2023,5,2023-05,USA,Science Fiction,11.45,1,1
2023,5,2023-05,USA,Soundtrack,7.139999999999999,4,3
2023,5,2023-05,USA,TV Shows,49.179999999999986,13,13
2023,5,2023-05,USA,World,17.849999999999998,9,6
2023,5,2023-05,United Kingdom,Alternative & Punk,33.32000000000001,14,12
2023,5,2023-05,United Kingdom,Blues,26.180000000000007,10,8
2023,5,2023-05,United Kingdom,Bossa Nova,2.38,2,2
2023,5,2023-05,United Kingdom,Classical,11.899999999999997,4,4
2023,5,2023-05,United Kingdom,Comedy,4.58,1,1
2023,5,2023-05,United Kingdom,Drama,9.16,4,4
2023,5,2023-05,United Kingdom,Electronica/Dance,7.139999999999999,4,4
2023,5,2023-05,United Kingdom,Heavy Metal,1.19,1,1
2023,5,2023-05,United Kingdom,Hip Hop/Rap,4.76,4,4
2023,5,2023-05,United Kingdom,Jazz,8.329999999999998,5,4
2023,5,2023-05,United Kingdom,Latin,36.89,15,15
2023,5,2023-05,United Kingdom,Metal,38.08,15,13
2023,5,2023-05,United Kingdom,Pop,7.139999999999999,2,2
2023,5,2023-05,United Kingdom,R&B/Soul,7.139999999999999,5,5
2023,5,2023-05,United Kingdom,Reggae,3.57,3,3
2023,5,2023-05,United Kingdom,Rock,130.89999999999984,41,34
2023,5,2023-05,United Kingdom,Soundtrack,4.76,1,1
2023,5,2023-05,United Kingdom,TV Shows,18.319999999999997,4,4
2023,5,2023-05,United Kingdom,World,3.57,2,2
2023,6,2023-06,Argentina,Alternative & Punk,11.899999999999997,6,6
2023,6,2023-06,Argentina,Blues,3.57,1,1
2023,6,2023-06,Argentina,Bossa Nova,1.19,1,1
2023,6,2023-06,Argentina,Classical,2.38,2,2
2023,6,2023-06,Argentina,Drama,13.739999999999998,1,1
2023,6,2023-06,Argentina,Heavy Metal,1.19,1,1
2023,6,2023-06,Argentina,Jazz,3.57,2,2
2023,6,2023-06,Argentina,Latin,16.659999999999997,7,5
2023,6,2023-06,Argentina,Metal,8.329999999999998,5,4
2023,6,2023-06,Argentina,Pop,9.519999999999998,4,3
2023,6,2023-06,Argentina,R&B/Soul,14.279999999999996,3,2
2023,6,2023-06,Argentina,Reggae,1.19,1,1
2023,6,2023-06,Argentina,Rock,40.459999999999994,11,10
2023,6,2023-06,Argentina,Sci Fi & Fantasy,9.16,1,1
2023,6,2023-06,Argentina,Science Fiction,4.58,1,1
2023,6,2023-06,Argentina,Soundtrack,2.38,1,1
2023,6,2023-06,Argentina,TV Shows,6.87,2,2
2023,6,2023-06,Australia,Alternative,1.19,1,1
2023,6,2023-06,Australia,Alternative & Punk,23.800000000000004,10,10
2023,6,2023-06,Australia,Blues,7.139999999999999,6,6
2023,6,2023-06,Australia,Classical,9.519999999999998,3,2
2023,6,2023-06,Australia,Electronica/Dance,3.57,1,1
2023,6,2023-06,Australia,Hip Hop/Rap,2.38,1,1
2023,6,2023-06,Australia,Jazz,3.57,2,2
2023,6,2023-06,Australia,Latin,10.709999999999997,6,6
2023,6,2023-06,Australia,Metal,21.42,7,7
2023,6,2023-06,Australia,Pop,1.19,1,1
2023,6,2023-06,Australia,R&B/Soul,1.19,1,1
2023,6,2023-06,Australia,Reggae,2.38,1,1
2023,6,2023-06,Australia,Rock,53.54999999999997,17,17
2023,6,2023-06,Australia,Sci Fi & Fantasy,4.58,2,2
2023,6,2023-06,Australia,Soundtrack,7.139999999999999,1,1
2023,6,2023-06,Australia,TV Shows,4.58,2,2
2023,6,2023-06,Australia,World,1.19,1,1
2023,6,2023-06,Austria,Alternative & Punk,8.329999999999998,3,2
2023,6,2023-06,Austria,Blues,2.38,2,2
2023,6,2023-06,Austria,Drama,6.87,2,1
2023,6,2023-06,Austria,Jazz,1.19,1,1
2023,6,2023-06,Austria,Latin,2.38,2,2
2023,6,2023-06,Austria,Metal,13.089999999999996,7,6
2023,6,2023-06,Austria,Pop,5.949999999999999,1,1
2023,6,2023-06,Austria,Reggae,1.19,1,1
2023,6,2023-06,Austria,Rock,44.02999999999999,11,8
2023,6,2023-06,Austria,Sci Fi & Fantasy,2.29,1,1
2023,6,2023-06,Austria,Science Fiction,2.29,1,1
2023,6,2023-06,Austria,TV Shows,9.16,2,1
2023,6,2023-06,Belgium,Alternative,1.19,1,1
2023,6,2023-06,Belgium,Alternative & Punk,20.23,6,6
2023,6,2023-06,Belgium,Blues,5.949999999999999,3,3
2023,6,2023-06,Belgium,Jazz,1.19,1,1
2023,6,2023-06,Belgium,Latin,15.469999999999995,6,6
2023,6,2023-06,Belgium,Metal,11.899999999999997,6,6
2023,6,2023-06,Belgium,Pop,4.76,2,2
2023,6,2023-06,Belgium,R&B/Soul,4.76,1,1
2023,6,2023-06,Belgium,Rock,29.75000000000001,8,8
2023,6,2023-06,Belgium,Soundtrack,1.19,1,1
2023,6,2023-06,Belgium,World,1.19,1,1
